Var1,liborDailised,primeDailised
728817,0.000233397571596239,0.000344770204554257
728818,0.000235461144650007,0.000344770204554257
728819,0.000235461144650007,0.000344770204554257
728822,0.000235755746512245,0.000344770204554257
728823,0.000235461144650007,0.000344770204554257
728824,0.000235461144650007,0.000344770204554257
728825,0.000235461144650007,0.000344770204554257
728826,0.000235461144650007,0.000344770204554257
728829,0.000235461144650007,0.000344770204554257
728830,0.000235461144650007,0.000344770204554257
728831,0.000235461144650007,0.000344770204554257
728832,0.000235461144650007,0.000344770204554257
728833,0.000235461144650007,0.000344770204554257
728836,0.000235461144650007,0.000344770204554257
728837,0.000235461144650007,0.000344770204554257
728838,0.000237523658172645,0.000344770204554257
728839,0.000235608636887319,0.000344770204554257
728840,0.0002378181088174,0.000344770204554257
728843,0.0002378181088174,0.000344770204554257
728845,0.000235461144650007,0.000344770204554257
728846,0.000235461144650007,0.000344770204554257
728847,0.00022838194312258,0.000335582231045573
728850,0.00022852969551157,0.000335582231045573
728851,0.000229562676756334,0.000335582231045573
728852,0.00022852969551157,0.000335582231045573
728853,0.00022838194312258,0.000335582231045573
728854,0.00022838194312258,0.000335582231045573
728857,0.00022838194312258,0.000335582231045573
728858,0.00022838194312258,0.000335582231045573
728859,0.00022838194312258,0.000335582231045573
728860,0.00022838194312258,0.000335582231045573
728861,0.00022838194312258,0.000335582231045573
728864,0.000230153102313446,0.000335582231045573
728865,0.000228824806138173,0.000335582231045573
728866,0.00022838194312258,0.000335582231045573
728867,0.00022838194312258,0.000335582231045573
728868,0.00022838194312258,0.000335582231045573
728871,0.00022838194312258,0.000335582231045573
728872,0.00022838194312258,0.000335582231045573
728873,0.00022838194312258,0.000335582231045573
728874,0.00022838194312258,0.000335582231045573
728875,0.00022838194312258,0.000335582231045573
728878,0.00022838194312258,0.000335582231045573
728879,0.00022838194312258,0.000335582231045573
728880,0.00022838194312258,0.000335582231045573
728881,0.00022838194312258,0.000335582231045573
728882,0.00022838194312258,0.000335582231045573
728885,0.00022838194312258,0.000335582231045573
728886,0.000228677064603833,0.000335582231045573
728887,0.000230743063432959,0.000335582231045573
728888,0.000230743063432959,0.000335582231045573
728889,0.000230743063432959,0.000335582231045573
728892,0.000230743063432959,0.000335582231045573
728893,0.000230743063432959,0.000335582231045573
728894,0.000230743063432959,0.000335582231045573
728895,0.000230743063432959,0.000335582231045573
728896,0.00022838194312258,0.000335582231045573
728899,0.00022838194312258,0.000335582231045573
728900,0.00022838194312258,0.000335582231045573
728901,0.00022838194312258,0.000335582231045573
728902,0.00022838194312258,0.000335582231045573
728903,0.00022838194312258,0.000335582231045573
728907,0.00022838194312258,0.000335582231045573
728908,0.00022838194312258,0.000335582231045573
728909,0.00022838194312258,0.000335582231045573
728910,0.00022838194312258,0.000335582231045573
728913,0.00022838194312258,0.000335582231045573
728914,0.00022838194312258,0.000335582231045573
728915,0.00022838194312258,0.000335582231045573
728916,0.00022838194312258,0.000335582231045573
728917,0.000226019434165226,0.000335582231045573
728920,0.000226019434165226,0.000335582231045573
728921,0.000226019434165226,0.000335582231045573
728922,0.000226019434165226,0.000335582231045573
728923,0.000226019434165226,0.000335582231045573
728924,0.00022690563236738,0.000335582231045573
728927,0.000228086799957561,0.000335582231045573
728928,0.000228234185298604,0.000335582231045573
728929,0.00022838194312258,0.000335582231045573
728930,0.00022838194312258,0.000335582231045573
728931,0.00022838194312258,0.000335582231045573
728934,0.00022838194312258,0.000335582231045573
728935,0.00022838194312258,0.000335582231045573
728936,0.00022838194312258,0.000335582231045573
728937,0.00022838194312258,0.000335582231045573
728938,0.00022838194312258,0.000335582231045573
728941,0.00022838194312258,0.000335582231045573
728942,0.00022838194312258,0.000335582231045573
728943,0.00022838194312258,0.000335582231045573
728944,0.00022838194312258,0.000335582231045573
728945,0.00022838194312258,0.000335582231045573
728948,0.00022838194312258,0.000335582231045573
728949,0.00022838194312258,0.000335582231045573
728950,0.00022838194312258,0.000335582231045573
728951,0.00022838194312258,0.000335582231045573
728952,0.000228086799957561,0.000335582231045573
728955,0.00022838194312258,0.000335582231045573
728956,0.00022838194312258,0.000335582231045573
728957,0.000228234185298604,0.000335582231045573
728958,0.00022690563236738,0.000335582231045573
728959,0.000227053061051752,0.000335582231045573
728962,0.000226757820228851,0.000335582231045573
728963,0.000226757820228851,0.000335582231045573
728964,0.000226610380708259,0.000335582231045573
728965,0.000226167273476019,0.000335582231045573
728966,0.000226019434165226,0.000335582231045573
728969,0.000226019434165226,0.000335582231045573
728970,0.000226019434165226,0.000335582231045573
728971,0.000226019434165226,0.000335582231045573
728972,0.000226019434165226,0.000335582231045573
728973,0.000226019434165226,0.000335582231045573
728976,0.000226019434165226,0.000335582231045573
728977,0.000226019434165226,0.000335582231045573
728978,0.000226019434165226,0.000335582231045573
728979,0.000226019434165226,0.000335582231045573
728980,0.000226019434165226,0.000335582231045573
728983,0.000226019434165226,0.000335582231045573
728984,0.000226019434165226,0.000335582231045573
728985,0.000226019434165226,0.000335582231045573
728987,0.000226462557704865,0.000335582231045573
728990,0.000227200862326971,0.000335582231045573
728991,0.000227643855566173,0.000335582231045573
728992,0.000232070725554978,0.000335582231045573
728993,0.000232217964798886,0.000335582231045573
728994,0.000230743063432959,0.000335582231045573
728997,0.000230743063432959,0.000335582231045573
728998,0.000230743063432959,0.000335582231045573
728999,0.000230743063432959,0.000335582231045573
729000,0.000230743063432959,0.000335582231045573
729001,0.000230595392434862,0.000335582231045573
729004,0.000230448093703872,0.000335582231045573
729005,0.000230595392434862,0.000335582231045573
729006,0.000230743063432959,0.000335582231045573
729007,0.000230743063432959,0.000335582231045573
729008,0.000230448093703872,0.000335582231045573
729011,0.000230448093703872,0.000335582231045573
729012,0.000230448093703872,0.000335582231045573
729013,0.000223655534923761,0.000326373196115837
729014,0.000223655534923761,0.000326373196115837
729015,0.000223655534923761,0.000326373196115837
729019,0.000223655534923761,0.000326373196115837
729020,0.000223655534923761,0.000326373196115837
729021,0.000221290243757277,0.000326373196115837
729022,0.000221290243757277,0.000326373196115837
729026,0.000219071659714354,0.000326373196115837
729027,0.000218923559022421,0.000326373196115837
729028,0.000218923559022421,0.000326373196115837
729029,0.000218923559022421,0.000326373196115837
729032,0.000218923559022421,0.000326373196115837
729033,0.000218923559022421,0.000326373196115837
729034,0.000218923559022421,0.000326373196115837
729035,0.000218923559022421,0.000326373196115837
729036,0.000218923559022421,0.000326373196115837
729039,0.000218923559022421,0.000326373196115837
729040,0.000218923559022421,0.000326373196115837
729041,0.000218479603004695,0.000326373196115837
729042,0.000217887837898001,0.000326373196115837
729043,0.000216555479072733,0.000326373196115837
729046,0.000216555479072733,0.000326373196115837
729047,0.000216555479072733,0.000326373196115837
729048,0.000216555479072733,0.000326373196115837
729049,0.000216555479072733,0.000326373196115837
729050,0.000215666994279218,0.000326373196115837
729053,0.000214186002259087,0.000326373196115837
729054,0.000213296993159862,0.000326373196115837
729055,0.000211815126929249,0.000326373196115837
729056,0.000209442851427655,0.000317143002789955
729057,0.000209442851427655,0.000317143002789955
729060,0.000209442851427655,0.000317143002789955
729061,0.000209442851427655,0.000317143002789955
729062,0.000208997846293357,0.000317143002789955
729063,0.000208256188094724,0.000317143002789955
729064,0.000207811051471385,0.000317143002789955
729067,0.000207069174096741,0.000317143002789955
729068,0.000207069174096741,0.000317143002789955
729069,0.000207069174096741,0.000317143002789955
729070,0.000207069174096741,0.000317143002789955
729071,0.000207069174096741,0.000317143002789955
729075,0.000207069174096741,0.000317143002789955
729076,0.000207069174096741,0.000317143002789955
729077,0.000207069174096741,0.000317143002789955
729078,0.000207069174096741,0.000317143002789955
729081,0.000207069174096741,0.000317143002789955
729082,0.000207069174096741,0.000317143002789955
729083,0.000207069174096741,0.000317143002789955
729084,0.000207069174096741,0.000317143002789955
729085,0.000207069174096741,0.000317143002789955
729088,0.000207069174096741,0.000317143002789955
729089,0.000207069174096741,0.000317143002789955
729090,0.000207069174096741,0.000317143002789955
729091,0.000207069174096741,0.000317143002789955
729092,0.000207069174096741,0.000317143002789955
729095,0.000209442851427655,0.000317143002789955
729096,0.000209442851427655,0.000317143002789955
729097,0.000209442851427655,0.000317143002789955
729098,0.000209591302071876,0.000317143002789955
729099,0.000209739367581951,0.000317143002789955
729102,0.000210629164303366,0.000317143002789955
729103,0.000210629164303366,0.000317143002789955
729104,0.000210777571112875,0.000317143002789955
729105,0.000210480752010689,0.000317143002789955
729106,0.000210480752010689,0.000317143002789955
729109,0.000210777571112875,0.000317143002789955
729110,0.000210777571112875,0.000317143002789955
729111,0.00021122237913862,0.000317143002789955
729112,0.000211815126929249,0.000317143002789955
729113,0.000211815126929249,0.000317143002789955
729116,0.000211815126929249,0.000317143002789955
729117,0.000211815126929249,0.000317143002789955
729118,0.000211815126929249,0.000317143002789955
729119,0.000211815126929249,0.000317143002789955
729123,0.000211815126929249,0.000317143002789955
729124,0.000214186002259087,0.000317143002789955
729125,0.000214186002259087,0.000317143002789955
729126,0.000214186002259087,0.000317143002789955
729127,0.000214186002259087,0.000317143002789955
729130,0.000213741522303357,0.000317143002789955
729131,0.000213296993159862,0.000317143002789955
729132,0.000212852414817277,0.000317143002789955
729133,0.000212111468027354,0.000317143002789955
729134,0.000211963489930023,0.000317143002789955
729137,0.000211815126929249,0.000317143002789955
729138,0.000211815126929249,0.000317143002789955
729139,0.000211815126929249,0.000317143002789955
729140,0.000211815126929249,0.000317143002789955
729141,0.000211666758448414,0.000317143002789955
729144,0.000211815126929249,0.000317143002789955
729145,0.000211815126929249,0.000317143002789955
729146,0.000211815126929249,0.000317143002789955
729147,0.000211815126929249,0.000317143002789955
729148,0.000211815126929249,0.000317143002789955
729151,0.000211815126929249,0.000317143002789955
729152,0.000211815126929249,0.000317143002789955
729153,0.000211815126929249,0.000317143002789955
729154,0.000211815126929249,0.000317143002789955
729155,0.000211815126929249,0.000317143002789955
729158,0.0002115187639673,0.000317143002789955
729159,0.0002115187639673,0.000317143002789955
729160,0.000211073988762189,0.000317143002789955
729161,0.000211370384539444,0.000317143002789955
729162,0.000211815126929249,0.000317143002789955
729165,0.000211815126929249,0.000317143002789955
729166,0.000211815126929249,0.000317143002789955
729167,0.000211815126929249,0.000317143002789955
729168,0.000211666758448414,0.000317143002789955
729169,0.0002115187639673,0.000317143002789955
729173,0.000211666758448414,0.000317143002789955
729174,0.0002115187639673,0.000317143002789955
729175,0.000211815126929249,0.000317143002789955
729176,0.000211815126929249,0.000317143002789955
729179,0.000212852414817277,0.000317143002789955
729180,0.000212556128378116,0.000317143002789955
729181,0.000212556128378116,0.000317143002789955
729182,0.000212408166661016,0.000317143002789955
729183,0.000211815126929249,0.000317143002789955
729186,0.000213445301439741,0.000317143002789955
729187,0.000213593604244222,0.000317143002789955
729188,0.000213445301439741,0.000317143002789955
729189,0.000214037721324445,0.000317143002789955
729190,0.000213593604244222,0.000317143002789955
729193,0.000212852414817277,0.000317143002789955
729194,0.000212259820083549,0.000317143002789955
729195,0.000211815126929249,0.000317143002789955
729196,0.000213000739512026,0.000317143002789955
729197,0.000212852414817277,0.000317143002789955
729200,0.000213445301439741,0.000317143002789955
729201,0.000213445301439741,0.000317143002789955
729202,0.000213889814172141,0.000317143002789955
729203,0.000214186002259087,0.000317143002789955
729204,0.000214037721324445,0.000317143002789955
729207,0.000213593604244222,0.000317143002789955
729208,0.000213889814172141,0.000317143002789955
729209,0.000214186002259087,0.000317143002789955
729211,0.000213296993159862,0.000317143002789955
729214,0.000214778692094963,0.000317143002789955
729215,0.000214334277720329,0.000317143002789955
729216,0.000214186002259087,0.000317143002789955
729217,0.000214037721324445,0.000317143002789955
729218,0.000213000739512026,0.000317143002789955
729221,0.000213296993159862,0.000317143002789955
729222,0.000213296993159862,0.000317143002789955
729223,0.000213000739512026,0.000317143002789955
729224,0.000212556128378116,0.000317143002789955
729225,0.000211815126929249,0.000317143002789955
729228,0.000211815126929249,0.000317143002789955
729229,0.000211815126929249,0.000317143002789955
729230,0.000211815126929249,0.000317143002789955
729231,0.000211815126929249,0.000317143002789955
729232,0.000211815126929249,0.000317143002789955
729235,0.000212408166661016,0.000317143002789955
729236,0.000213000739512026,0.000317143002789955
729237,0.000212852414817277,0.000317143002789955
729238,0.000211963489930023,0.000317143002789955
729239,0.000211963489930023,0.000317143002789955
729242,0.000211815126929249,0.000317143002789955
729243,0.000211666758448414,0.000317143002789955
729244,0.0002115187639673,0.000317143002789955
729245,0.000211370384539444,0.000317143002789955
729246,0.000211370384539444,0.000317143002789955
729249,0.000210925592903699,0.000317143002789955
729250,0.00021122237913862,0.000317143002789955
729251,0.000211073988762189,0.000317143002789955
729252,0.0002115187639673,0.000317143002789955
729253,0.000211815126929249,0.000317143002789955
729256,0.0002115187639673,0.000317143002789955
729257,0.0002115187639673,0.000317143002789955
729258,0.000210925592903699,0.000317143002789955
729259,0.000210629164303366,0.000317143002789955
729260,0.000210332713826533,0.000317143002789955
729263,0.000210332713826533,0.000317143002789955
729264,0.000210777571112875,0.000317143002789955
729265,0.000210629164303366,0.000317143002789955
729266,0.00021122237913862,0.000317143002789955
729267,0.000211815126929249,0.000317143002789955
729271,0.000213445301439741,0.000317143002789955
729272,0.000213149058730044,0.000317143002789955
729273,0.000213149058730044,0.000317143002789955
729274,0.000213889814172141,0.000317143002789955
729277,0.000213445301439741,0.000317143002789955
729278,0.000213593604244222,0.000317143002789955
729279,0.000214334277720329,0.000317143002789955
729280,0.000214334277720329,0.000317143002789955
729281,0.000213889814172141,0.000317143002789955
729284,0.000211815126929249,0.000317143002789955
729285,0.000212111468027354,0.000317143002789955
729286,0.000213445301439741,0.000317143002789955
729287,0.000213741522303357,0.000317143002789955
729288,0.000214186002259087,0.000317143002789955
729291,0.000214186002259087,0.000317143002789955
729292,0.000215370915377155,0.000317143002789955
729293,0.000212111468027354,0.000317143002789955
729294,0.000211815126929249,0.000317143002789955
729295,0.000211815126929249,0.000317143002789955
729298,0.000211666758448414,0.000317143002789955
729299,0.000211963489930023,0.000317143002789955
729300,0.000211666758448414,0.000317143002789955
729301,0.00021122237913862,0.000317143002789955
729302,0.000210925592903699,0.000317143002789955
729305,0.000209887807268494,0.000317143002789955
729306,0.000209442851427655,0.000317143002789955
729307,0.000209739367581951,0.000317143002789955
729308,0.000209739367581951,0.000317143002789955
729309,0.000209887807268494,0.000317143002789955
729312,0.000209442851427655,0.000317143002789955
729313,0.000209442851427655,0.000317143002789955
729314,0.000209442851427655,0.000317143002789955
729315,0.000209591302071876,0.000317143002789955
729316,0.000209442851427655,0.000317143002789955
729319,0.000209442851427655,0.000317143002789955
729320,0.000209442851427655,0.000317143002789955
729321,0.000209442851427655,0.000317143002789955
729322,0.000209442851427655,0.000317143002789955
729323,0.000209442851427655,0.000317143002789955
729326,0.000209442851427655,0.000317143002789955
729327,0.000209442851427655,0.000317143002789955
729328,0.000209442851427655,0.000317143002789955
729329,0.000209442851427655,0.000317143002789955
729330,0.000209442851427655,0.000317143002789955
729333,0.000209442851427655,0.000317143002789955
729334,0.000209442851427655,0.000317143002789955
729335,0.000209442851427655,0.000317143002789955
729336,0.000209442851427655,0.000317143002789955
729337,0.000209442851427655,0.000317143002789955
729340,0.000209442851427655,0.000317143002789955
729341,0.000209442851427655,0.000317143002789955
729342,0.000209442851427655,0.000317143002789955
729343,0.000209442851427655,0.000317143002789955
729344,0.000209442851427655,0.000317143002789955
729347,0.000209442851427655,0.000317143002789955
729348,0.000209442851427655,0.000317143002789955
729349,0.000209442851427655,0.000317143002789955
729350,0.000209442851427655,0.000317143002789955
729351,0.000209442851427655,0.000317143002789955
729354,0.000209442851427655,0.000317143002789955
729355,0.000209442851427655,0.000317143002789955
729356,0.000209442851427655,0.000317143002789955
729358,0.000216555479072733,0.000317143002789955
729361,0.000216555479072733,0.000317143002789955
729362,0.000216555479072733,0.000317143002789955
729363,0.000216555479072733,0.000317143002789955
729364,0.000216555479072733,0.000317143002789955
729365,0.000218183731348631,0.000317143002789955
729368,0.000217739693552543,0.000317143002789955
729369,0.000217887837898001,0.000317143002789955
729370,0.000217887837898001,0.000317143002789955
729371,0.000218183731348631,0.000317143002789955
729372,0.000218627720065534,0.000317143002789955
729375,0.000218627720065534,0.000317143002789955
729376,0.000218923559022421,0.000317143002789955
729377,0.000219663250462299,0.000317143002789955
729378,0.000220107075688647,0.000317143002789955
729379,0.000220255132752811,0.000317143002789955
729382,0.000220550851883106,0.000317143002789955
729383,0.000220402805718445,0.000317143002789955
729385,0.000220402805718445,0.000317143002789955
729386,0.000221290243757277,0.000317143002789955
729389,0.000214334277720329,0.000317143002789955
729390,0.000214186002259087,0.000317143002789955
729392,0.000214186002259087,0.000317143002789955
729393,0.000214186002259087,0.000317143002789955
729396,0.000213889814172141,0.000317143002789955
729397,0.000213889814172141,0.000317143002789955
729398,0.000213741522303357,0.000317143002789955
729399,0.000213593604244222,0.000317143002789955
729400,0.000213445301439741,0.000317143002789955
729403,0.000213593604244222,0.000317143002789955
729404,0.000213296993159862,0.000317143002789955
729405,0.000212259820083549,0.000317143002789955
729406,0.000212111468027354,0.000317143002789955
729407,0.000212111468027354,0.000317143002789955
729410,0.000211815126929249,0.000317143002789955
729411,0.000211815126929249,0.000317143002789955
729412,0.000211815126929249,0.000317143002789955
729413,0.000211815126929249,0.000317143002789955
729414,0.000211815126929249,0.000317143002789955
729417,0.000211815126929249,0.000317143002789955
729418,0.000211815126929249,0.000317143002789955
729419,0.000211815126929249,0.000317143002789955
729420,0.000211815126929249,0.000317143002789955
729421,0.000211815126929249,0.000317143002789955
729424,0.000211815126929249,0.000317143002789955
729425,0.000211815126929249,0.000317143002789955
729426,0.000211815126929249,0.000317143002789955
729427,0.000211815126929249,0.000317143002789955
729428,0.000211815126929249,0.000317143002789955
729431,0.000210925592903699,0.000317143002789955
729432,0.000210777571112875,0.000317143002789955
729433,0.000211073988762189,0.000317143002789955
729434,0.00021122237913862,0.000317143002789955
729435,0.000211370384539444,0.000317143002789955
729439,0.000209442851427655,0.000317143002789955
729440,0.000209442851427655,0.000317143002789955
729441,0.000209442851427655,0.000317143002789955
729442,0.000209442851427655,0.000317143002789955
729445,0.000209442851427655,0.000317143002789955
729446,0.000209442851427655,0.000317143002789955
729447,0.000209442851427655,0.000317143002789955
729448,0.000211815126929249,0.000317143002789955
729449,0.000211815126929249,0.000317143002789955
729452,0.000211815126929249,0.000317143002789955
729453,0.000211815126929249,0.000317143002789955
729454,0.000211815126929249,0.000317143002789955
729455,0.000211815126929249,0.000317143002789955
729456,0.000211815126929249,0.000317143002789955
729459,0.000211815126929249,0.000317143002789955
729460,0.000211815126929249,0.000317143002789955
729461,0.000211815126929249,0.000317143002789955
729462,0.000211815126929249,0.000317143002789955
729463,0.000213000739512026,0.000317143002789955
729466,0.000213149058730044,0.000317143002789955
729467,0.000214186002259087,0.000317143002789955
729468,0.000214186002259087,0.000317143002789955
729469,0.000215222678176863,0.000317143002789955
729470,0.000218923559022421,0.000317143002789955
729473,0.000220107075688647,0.000317143002789955
729474,0.000220550851883106,0.000317143002789955
729475,0.000221290243757277,0.000326373196115837
729476,0.000221290243757277,0.000326373196115837
729480,0.000221290243757277,0.000326373196115837
729481,0.000221290243757277,0.000326373196115837
729482,0.000221290243757277,0.000326373196115837
729483,0.000221290243757277,0.000326373196115837
729484,0.000221290243757277,0.000326373196115837
729487,0.000221290243757277,0.000326373196115837
729488,0.000221290243757277,0.000326373196115837
729489,0.000221290243757277,0.000326373196115837
729490,0.000221290243757277,0.000326373196115837
729491,0.000221290243757277,0.000326373196115837
729494,0.000221290243757277,0.000326373196115837
729495,0.000221290243757277,0.000326373196115837
729496,0.000221290243757277,0.000326373196115837
729497,0.000221290243757277,0.000326373196115837
729498,0.000221290243757277,0.000326373196115837
729501,0.000221290243757277,0.000326373196115837
729502,0.000221290243757277,0.000326373196115837
729503,0.000221290243757277,0.000326373196115837
729504,0.000221290243757277,0.000326373196115837
729505,0.000221290243757277,0.000326373196115837
729508,0.000221290243757277,0.000326373196115837
729509,0.000221290243757277,0.000326373196115837
729510,0.000221290243757277,0.000326373196115837
729511,0.000221290243757277,0.000326373196115837
729512,0.000221290243757277,0.000326373196115837
729515,0.000221290243757277,0.000326373196115837
729516,0.000221290243757277,0.000326373196115837
729517,0.000221290243757277,0.000326373196115837
729518,0.000221290243757277,0.000326373196115837
729519,0.000221290243757277,0.000326373196115837
729522,0.000221290243757277,0.000326373196115837
729523,0.000221290243757277,0.000326373196115837
729524,0.000221290243757277,0.000326373196115837
729525,0.000221290243757277,0.000326373196115837
729526,0.000221290243757277,0.000326373196115837
729529,0.000222177485783792,0.000326373196115837
729530,0.000223655534923761,0.000326373196115837
729531,0.000221290243757277,0.000326373196115837
729532,0.000221290243757277,0.000326373196115837
729533,0.000221290243757277,0.000326373196115837
729537,0.000221290243757277,0.000326373196115837
729538,0.000221290243757277,0.000326373196115837
729539,0.000221438257219431,0.000326373196115837
729540,0.000221290243757277,0.000326373196115837
729543,0.00023398743380354,0.000326373196115837
729544,0.000234871876100717,0.000326373196115837
729545,0.000234576832099265,0.000326373196115837
729546,0.000234282143761311,0.000326373196115837
729547,0.000233692702222399,0.000326373196115837
729550,0.000235461144650007,0.000326373196115837
729551,0.000235461144650007,0.000326373196115837
729552,0.000235461144650007,0.000326373196115837
729553,0.000235461144650007,0.000326373196115837
729554,0.000235461144650007,0.000326373196115837
729557,0.000235461144650007,0.000326373196115837
729558,0.000234576832099265,0.000326373196115837
729559,0.000234871876100717,0.000326373196115837
729560,0.000233102796731499,0.000326373196115837
729561,0.000233692702222399,0.000326373196115837
729564,0.00023398743380354,0.000326373196115837
729565,0.00023398743380354,0.000326373196115837
729566,0.00023398743380354,0.000326373196115837
729567,0.000235461144650007,0.000326373196115837
729568,0.000235461144650007,0.000326373196115837
729571,0.000235461144650007,0.000326373196115837
729572,0.000221290243757277,0.000326373196115837
729573,0.000221290243757277,0.000326373196115837
729574,0.000221290243757277,0.000326373196115837
729578,0.000221290243757277,0.000326373196115837
729579,0.000221290243757277,0.000326373196115837
729580,0.000221290243757277,0.000326373196115837
729581,0.000221290243757277,0.000326373196115837
729582,0.000220994579056333,0.000326373196115837
729585,0.000220550851883106,0.000326373196115837
729586,0.000220846549244813,0.000326373196115837
729587,0.000220846549244813,0.000326373196115837
729588,0.000220402805718445,0.000326373196115837
729589,0.000220698892591686,0.000326373196115837
729592,0.000220698892591686,0.000326373196115837
729593,0.000220698892591686,0.000326373196115837
729594,0.000219811323885599,0.000326373196115837
729595,0.000219811323885599,0.000326373196115837
729596,0.000219811323885599,0.000326373196115837
729599,0.000219663250462299,0.000326373196115837
729600,0.000218923559022421,0.000326373196115837
729601,0.000218923559022421,0.000326373196115837
729602,0.000218923559022421,0.000326373196115837
729603,0.000218923559022421,0.000326373196115837
729606,0.000219071659714354,0.000326373196115837
729607,0.000219071659714354,0.000326373196115837
729608,0.000219219376192958,0.000326373196115837
729609,0.000219367465978948,0.000326373196115837
729610,0.000219219376192958,0.000326373196115837
729613,0.000219219376192958,0.000326373196115837
729614,0.000219663250462299,0.000326373196115837
729615,0.000219959013167292,0.000326373196115837
729616,0.000219663250462299,0.000326373196115837
729617,0.000219663250462299,0.000326373196115837
729620,0.000219219376192958,0.000326373196115837
729621,0.000218923559022421,0.000326373196115837
